iter	RMSE
7160	0.6148986061
7161	0.6148986061
7162	0.6148985835
7163	0.6148985835
7164	0.6148985286
7165	0.6148982788
7166	0.6148982728
7167	0.6148982728
7168	0.6148982691
7169	0.6148982614
7170	0.6148982428
7171	0.6148982428
7172	0.6148982228
7173	0.6148982099
7174	0.6148981818
7175	0.6148981812
7176	0.6148981795
7177	0.6148981795
7178	0.6148981756
7179	0.6148980832
7180	0.6148978384
7181	0.6148977199
7182	0.6148977196
7183	0.6148976933
7184	0.614897684
7185	0.61489767
7186	0.6148976653
7187	0.61489766
7188	0.6148976442
7189	0.6148976426
7190	0.614897642
7191	0.6148975522
7192	0.6148975487
7193	0.614897539
7194	0.6148975337
7195	0.6148975273
7196	0.6148974888
7197	0.6148974848
7198	0.6148972878
7199	0.6148972762
7200	0.6148968662
7201	0.6148968645
7202	0.6148968495
7203	0.6148968495
7204	0.6148968215
7205	0.6148968115
7206	0.6148968106
7207	0.6148967946
7208	0.6148967271
7209	0.6148967271
7210	0.6148966913
7211	0.6148966913
7212	0.6148960448
7213	0.6148960418
7214	0.6148946471
7215	0.6148942571
7216	0.6148942501
7217	0.6148942292
7218	0.6148942164
7219	0.6148941152
7220	0.6148941012
7221	0.6148940939
7222	0.6148940822
7223	0.6148936971
7224	0.6148936766
7225	0.614893673
7226	0.6148931966
7227	0.614893175
7228	0.6148931743
7229	0.614893015
7230	0.6148929773
7231	0.6148928125
7232	0.6148928108
7233	0.6148928108
7234	0.6148928108
7235	0.6148925875
7236	0.6148925819
7237	0.614892581
7238	0.614892581
7239	0.6148925428
7240	0.6148925371
7241	0.6148923849
7242	0.6148923741
7243	0.6148923715
7244	0.6148921823
7245	0.6148921492
7246	0.6148921005
7247	0.6148920986
7248	0.6148920909
7249	0.6148920793
7250	0.6148920761
7251	0.6148920655
7252	0.6148920651
7253	0.6148918343
7254	0.6148917709
7255	0.6148917697
7256	0.6148917587
7257	0.6148917036
7258	0.6148916526
7259	0.6148916403
7260	0.6148915986
7261	0.6148914681
7262	0.6148914419
7263	0.6148914258
7264	0.6148914184
7265	0.6148914079
7266	0.6148914078
7267	0.614891401
7268	0.6148913944
7269	0.6148913944
7270	0.6148913929
7271	0.6148913921
7272	0.6148913907
7273	0.6148912827
7274	0.6148911111
7275	0.6148910763
7276	0.6148909369
7277	0.6148909141
7278	0.614890912
7279	0.6148909012
7280	0.6148908992
7281	0.6148908939
7282	0.6148908699
7283	0.6148908671
7284	0.6148908661
7285	0.6148908481
7286	0.6148908384
7287	0.6148908384
7288	0.6148907801
7289	0.6148907744
7290	0.6148907685
7291	0.6148907547
7292	0.6148904605
7293	0.6148904263
7294	0.6148903999
7295	0.6148903301
7296	0.614890317
7297	0.6148903077
7298	0.6148902886
7299	0.6148902138
7300	0.6148901905
7301	0.6148901606
7302	0.6148901581
7303	0.6148901536
7304	0.6148901517
7305	0.6148901484
7306	0.6148901385
7307	0.6148901293
7308	0.6148900635
7309	0.6148900573
7310	0.6148900551
7311	0.6148900394
7312	0.61489003
7313	0.6148899913
7314	0.6148899878
7315	0.6148899009
7316	0.614889899
7317	0.6148898677
7318	0.6148898652
7319	0.6148898639
7320	0.6148889511
7321	0.6148889121
7322	0.6148888558
7323	0.6148888454
7324	0.6148888454
7325	0.6148888373
7326	0.6148888085
7327	0.6148887252
7328	0.6148886821
7329	0.6148886726
7330	0.6148886726
7331	0.6148886718
7332	0.6148885952
7333	0.6148880361
7334	0.6148880351
7335	0.61488803
7336	0.61488803
7337	0.6148879423
7338	0.6148879033
7339	0.6148878477
7340	0.6148877968
7341	0.6148877789
7342	0.6148877727
7343	0.6148877718
7344	0.6148877666
7345	0.6148877298
7346	0.6148876519
7347	0.6148876519
7348	0.6148876512
7349	0.6148876462
7350	0.6148876446
7351	0.614887398
7352	0.6148873937
7353	0.6148862343
7354	0.6148862343
7355	0.6148862165
7356	0.614886181
7357	0.6148861738
7358	0.6148861354
7359	0.6148861354
7360	0.6148861311
7361	0.6148860859
7362	0.6148856841
7363	0.6148856781
7364	0.6148856781
7365	0.6148856654
7366	0.6148855886
7367	0.614885563
7368	0.6148855265
7369	0.6148855024
7370	0.6148854382
7371	0.6148854137
7372	0.6148854055
7373	0.6148854018
7374	0.6148853614
7375	0.6148853574
7376	0.6148852949
7377	0.6148852688
7378	0.6148852639
7379	0.6148852238
7380	0.6148852218
7381	0.6148852218
7382	0.6148852164
7383	0.6148852085
7384	0.6148851836
7385	0.614885183
7386	0.6148850451
7387	0.6148850451
7388	0.614885012
7389	0.6148850074
7390	0.6148850072
7391	0.6148850016
7392	0.6148849771
7393	0.6148847137
7394	0.6148846991
7395	0.6148846632
7396	0.6148846628
7397	0.6148846487
7398	0.6148846447
7399	0.6148846419
7400	0.6148846191
7401	0.614884615
7402	0.6148845553
7403	0.614884532
7404	0.6148845294
7405	0.6148845242
7406	0.6148845221
7407	0.6148844253
7408	0.6148843044
7409	0.6148842926
7410	0.614884291
7411	0.6148840205
7412	0.6148839999
7413	0.614883875
7414	0.6148838381
7415	0.6148838351
7416	0.6148838347
7417	0.6148838344
7418	0.6148838271
7419	0.6148837935
7420	0.6148837934
7421	0.6148837685
7422	0.6148837471
7423	0.6148837111
7424	0.6148837038
7425	0.6148836967
7426	0.6148836831
7427	0.6148836701
7428	0.6148836643
7429	0.6148836631
7430	0.6148836612
7431	0.6148836314
7432	0.6148836273
7433	0.6148836184
7434	0.6148836021
7435	0.6148835984
7436	0.6148835781
7437	0.6148834069
7438	0.6148833839
7439	0.6148833576
7440	0.6148831279
7441	0.6148831133
7442	0.6148831098
7443	0.6148830849
7444	0.6148830773
7445	0.6148830738
7446	0.6148830738
7447	0.614882989
7448	0.6148829669
7449	0.6148828896
7450	0.6148828743
7451	0.6148826357
7452	0.6148826043
7453	0.6148826028
7454	0.6148824799
7455	0.6148824601
7456	0.6148824581
7457	0.6148821924
7458	0.6148821738
7459	0.6148821602
7460	0.6148821453
7461	0.6148821419
7462	0.6148821407
7463	0.6148821392
7464	0.6148821333
7465	0.6148821125
7466	0.6148820924
7467	0.6148820771
7468	0.6148820232
7469	0.6148819514
7470	0.6148819387
7471	0.6148818968
7472	0.6148816809
7473	0.6148816749
7474	0.6148816699
7475	0.6148816693
7476	0.6148814156
7477	0.6148814059
7478	0.6148814015
7479	0.6148813811
7480	0.6148808225
7481	0.6148806465
7482	0.6148806096
7483	0.6148806077
7484	0.6148806014
7485	0.6148806008
7486	0.6148805057
7487	0.6148804419
7488	0.6148803657
7489	0.6148803628
7490	0.6148803577
7491	0.6148803493
7492	0.6148803349
7493	0.6148803292
7494	0.6148803126
7495	0.614880304
7496	0.6148803029
7497	0.6148802748
7498	0.6148802672
7499	0.6148801171
7500	0.6148801162
7501	0.614880093
7502	0.614880074
7503	0.6148800727
7504	0.6148800727
7505	0.6148800448
7506	0.6148800178
7507	0.6148799937
7508	0.6148799691
7509	0.6148799499
7510	0.6148799261
7511	0.6148799249
7512	0.6148799228
7513	0.6148798593
7514	0.6148798559
7515	0.6148798543
7516	0.6148798426
7517	0.6148798394
7518	0.6148798359
7519	0.614879829
7520	0.6148798083
7521	0.6148798063
7522	0.6148797074
7523	0.6148796513
7524	0.6148796209
7525	0.6148796205
7526	0.6148794099
7527	0.6148793949
7528	0.6148793766
7529	0.6148793723
7530	0.6148793357
7531	0.6148793324
7532	0.614879226
7533	0.614879176
7534	0.6148791537
7535	0.6148791464
7536	0.6148790963
7537	0.6148790871
7538	0.614879018
7539	0.614879018
7540	0.6148789535
7541	0.6148789534
7542	0.6148788055
7543	0.6148787761
7544	0.6148787716
7545	0.6148786581
7546	0.6148785301
7547	0.6148783923
7548	0.6148783702
7549	0.614878326
7550	0.614878326
7551	0.6148783202
7552	0.6148783085
7553	0.6148780745
7554	0.6148780416
7555	0.614878028
7556	0.6148780264
7557	0.614877876
7558	0.6148778759
7559	0.6148778148
7560	0.6148778
7561	0.6148777976
7562	0.614877795
7563	0.6148777921
7564	0.6148777812
7565	0.6148777566
7566	0.6148777565
7567	0.614877727
7568	0.614877727
7569	0.6148777143
7570	0.6148777005
7571	0.6148777003
7572	0.6148773767
7573	0.6148773263
7574	0.6148773258
7575	0.6148773258
7576	0.6148773238
7577	0.6148773157
7578	0.6148773053
7579	0.6148773032
7580	0.6148773008
7581	0.6148772983
7582	0.6148772956
7583	0.6148772809
7584	0.6148772145
7585	0.6148770241
7586	0.6148770134
7587	0.6148770027
7588	0.6148770022
7589	0.6148770007
7590	0.614876884
7591	0.6148767862
7592	0.6148767832
7593	0.6148767657
7594	0.6148763107
7595	0.6148763106
7596	0.6148763106
7597	0.6148763088
7598	0.6148763012
7599	0.6148762901
7600	0.6148762576
7601	0.6148762483
7602	0.6148762081
7603	0.6148761761
7604	0.6148761761
7605	0.6148760454
7606	0.6148760454
7607	0.6148760093
7608	0.6148757628
7609	0.6148755766
7610	0.6148755599
7611	0.6148755548
7612	0.6148755527
7613	0.6148755459
7614	0.6148755273
7615	0.6148755208
7616	0.6148754851
7617	0.614875478
7618	0.6148754151
7619	0.614875414
7620	0.6148754076
7621	0.6148754061
7622	0.6148751033
7623	0.6148751018
7624	0.6148750516
7625	0.6148750516
7626	0.6148750309
7627	0.6148749683
7628	0.6148749144
7629	0.6148749144
7630	0.6148749144
7631	0.6148748182
7632	0.6148747851
7633	0.6148747375
7634	0.614874716
7635	0.6148746936
7636	0.6148746768
7637	0.6148746767
7638	0.6148746708
7639	0.6148746135
7640	0.61487456
7641	0.6148745528
7642	0.6148745409
7643	0.614874511
7644	0.614874418
7645	0.6148744002
7646	0.6148743966
7647	0.614874352
7648	0.6148743514
7649	0.6148743431
7650	0.6148743285
7651	0.6148742908
7652	0.6148742647
7653	0.6148739404
7654	0.6148739353
7655	0.614873935
7656	0.6148739318
7657	0.6148739103
7658	0.6148739103
7659	0.6148739058
7660	0.6148738771
7661	0.6148738771
7662	0.614873861
7663	0.6148738607
7664	0.6148738286
7665	0.6148738161
7666	0.614873814
7667	0.614873809
7668	0.614873809
7669	0.614873792
7670	0.6148737888
7671	0.6148737532
7672	0.614873746
7673	0.6148736932
7674	0.6148735639
7675	0.6148733511
7676	0.614873347
7677	0.6148733419
7678	0.6148733245
7679	0.6148731691
7680	0.6148731105
7681	0.6148730116
7682	0.6148729092
7683	0.6148728988
7684	0.6148728676
7685	0.6148728675
7686	0.6148728675
7687	0.6148728653
7688	0.6148728575
7689	0.6148728535
7690	0.6148728398
7691	0.6148728381
7692	0.6148728348
7693	0.6148728331
7694	0.6148728159
7695	0.6148727976
7696	0.6148727849
7697	0.6148727589
7698	0.6148727506
7699	0.6148727389
7700	0.6148727375
7701	0.6148727036
7702	0.6148726682
7703	0.6148726124
7704	0.6148726081
7705	0.614872289
7706	0.614872289
7707	0.6148722863
7708	0.6148722284
7709	0.6148722222
7710	0.6148722115
7711	0.6148719626
7712	0.6148719626
7713	0.6148719496
7714	0.614871945
7715	0.6148719403
7716	0.6148717873
7717	0.6148717159
7718	0.6148716877
7719	0.6148716877
7720	0.6148716365
7721	0.6148716307
7722	0.6148716203
7723	0.6148716095
7724	0.6148715969
7725	0.6148715965
7726	0.6148715907
7727	0.6148715907
7728	0.6148715423
7729	0.6148715376
7730	0.6148715368
7731	0.6148714291
7732	0.6148714252
7733	0.6148711354
7734	0.6148707812
7735	0.6148707473
7736	0.6148707471
7737	0.614870737
7738	0.6148707314
7739	0.6148707033
7740	0.6148707007
7741	0.6148706613
7742	0.6148706612
7743	0.6148706592
7744	0.614870644
7745	0.6148706351
7746	0.6148706333
7747	0.6148705902
7748	0.6148705844
7749	0.6148705725
7750	0.6148705725
7751	0.6148698617
7752	0.6148697955
7753	0.6148695811
7754	0.6148695735
7755	0.6148695728
7756	0.6148695728
7757	0.614869572
7758	0.614869565
7759	0.6148695387
7760	0.6148694964
7761	0.6148694825
7762	0.6148694468
7763	0.6148693996
7764	0.6148693358
7765	0.6148693162
7766	0.6148692629
7767	0.6148692603
7768	0.614869249
7769	0.6148692407
7770	0.6148692394
7771	0.614869158
7772	0.614869099
7773	0.6148690917
7774	0.6148690733
7775	0.6148690489
7776	0.6148688922
7777	0.6148688918
7778	0.6148688885
7779	0.6148688748
7780	0.6148688728
7781	0.6148688633
7782	0.6148688306
7783	0.6148688171
7784	0.6148688168
7785	0.6148688067
7786	0.614868806
7787	0.6148688042
7788	0.6148688017
7789	0.6148687466
7790	0.6148687438
7791	0.6148687397
7792	0.6148687008
7793	0.6148683698
7794	0.6148683042
7795	0.6148682948
7796	0.6148682948
7797	0.6148682476
7798	0.6148682276
7799	0.6148682019
7800	0.6148681929
7801	0.6148681929
7802	0.6148681324
7803	0.6148681081
7804	0.6148680913
7805	0.6148680748
7806	0.6148680745
7807	0.6148680412
7808	0.614868036
7809	0.614868032
7810	0.6148680311
7811	0.6148680296
7812	0.6148680185
7813	0.6148680167
7814	0.6148679917
7815	0.6148679652
7816	0.6148679626
7817	0.6148679118
7818	0.6148679076
7819	0.6148678922
7820	0.614867887
7821	0.6148678836
7822	0.6148678819
7823	0.6148678686
7824	0.6148678359
7825	0.6148676364
7826	0.6148676339
7827	0.6148675428
7828	0.6148673481
7829	0.6148673395
7830	0.6148673392
7831	0.6148673052
7832	0.6148668267
7833	0.6148668254
7834	0.6148667516
7835	0.6148667311
7836	0.6148667256
7837	0.6148667236
7838	0.6148666946
7839	0.6148666926
7840	0.6148666386
7841	0.6148666294
7842	0.6148665758
7843	0.6148665731
7844	0.6148664379
7845	0.614866318
7846	0.6148663002
7847	0.6148662976
7848	0.6148662954
7849	0.6148662899
7850	0.6148662772
7851	0.614866276
7852	0.6148662454
7853	0.6148660845
7854	0.6148660595
7855	0.6148660501
7856	0.6148660153
7857	0.6148660014
7858	0.6148659866
7859	0.6148659855
7860	0.6148659855
7861	0.6148658877
7862	0.614865884
7863	0.6148658534
7864	0.6148657823
7865	0.6148657496
7866	0.6148657134
7867	0.6148655161
7868	0.6148655128
7869	0.6148654908
7870	0.6148654837
7871	0.6148654808
7872	0.6148654692
7873	0.6148654151
7874	0.6148654122
7875	0.6148653942
7876	0.6148652873
7877	0.6148652779
7878	0.6148652545
7879	0.6148652506
7880	0.6148652505
7881	0.6148652182
7882	0.6148652127
7883	0.6148652033
7884	0.6148652003
7885	0.6148652002
7886	0.6148651566
7887	0.6148651307
7888	0.61486513
7889	0.6148651264
7890	0.6148651264
7891	0.6148651004
7892	0.6148650781
7893	0.6148649993
7894	0.61486499
7895	0.6148649863
7896	0.6148649041
7897	0.6148649041
7898	0.614864864
7899	0.6148648548
7900	0.6148646423
7901	0.61486464
7902	0.6148646316
7903	0.6148646297
7904	0.6148646109
7905	0.6148646079
7906	0.6148645731
7907	0.6148645658
7908	0.614864561
7909	0.6148645436
7910	0.6148645422
7911	0.6148645403
7912	0.6148645379
7913	0.6148645281
7914	0.6148645268
7915	0.6148645268
7916	0.6148645268
7917	0.6148645227
7918	0.6148645141
7919	0.6148645057
7920	0.614864502
7921	0.6148644913
7922	0.6148644712
7923	0.6148644705
7924	0.6148644648
7925	0.6148644648
7926	0.6148644648
7927	0.6148644548
7928	0.61486445
7929	0.614864424
7930	0.614864383
7931	0.6148643604
7932	0.6148643564
7933	0.6148643562
7934	0.6148643413
7935	0.6148643248
7936	0.614864319
7937	0.614864303
7938	0.6148642949
7939	0.6148642329
7940	0.6148641682
7941	0.6148640327
7942	0.6148639077
7943	0.6148637398
7944	0.6148637246
7945	0.6148637004
7946	0.6148636764
7947	0.6148636764
7948	0.614863647
7949	0.6148636396
7950	0.6148636307
7951	0.6148636278
7952	0.6148636235
7953	0.6148636194
7954	0.6148636023
7955	0.6148635869
7956	0.6148635706
7957	0.6148635635
7958	0.6148635622
7959	0.6148635353
7960	0.6148635212
7961	0.6148635137
7962	0.6148635026
7963	0.6148634888
7964	0.6148634161
7965	0.6148634161
7966	0.6148634106
7967	0.6148634052
7968	0.614863367
7969	0.6148633389
7970	0.6148633267
7971	0.6148633263
7972	0.6148633113
7973	0.6148632935
7974	0.6148632769
7975	0.6148632124
7976	0.6148632124
7977	0.6148631559
7978	0.6148631468
7979	0.6148631441
7980	0.6148631439
7981	0.6148631303
7982	0.6148630517
7983	0.6148630509
7984	0.6148630481
7985	0.6148630453
7986	0.6148630424
7987	0.6148630158
7988	0.6148627822
7989	0.614862701
7990	0.6148626845
7991	0.6148626836
7992	0.6148626636
7993	0.6148626115
7994	0.6148625699
7995	0.6148625694
7996	0.6148625691
7997	0.6148625401
7998	0.6148625401
7999	0.6148625379
8000	0.6148625363
8001	0.6148619242
8002	0.6148619044
8003	0.6148618979
8004	0.614861895
8005	0.614861895
8006	0.6148618515
8007	0.6148616978
8008	0.6148616963
8009	0.6148616963
8010	0.614861551
8011	0.6148615301
8012	0.6148615204
8013	0.6148615204
8014	0.6148614936
8015	0.6148614162
8016	0.6148614162
8017	0.6148614162
8018	0.6148614004
8019	0.6148613265
8020	0.6148613167
8021	0.6148610793
8022	0.6148610785
8023	0.6148610694
8024	0.6148610549
8025	0.6148610459
8026	0.6148610116
8027	0.6148609528
8028	0.6148609431
8029	0.6148609126
8030	0.6148609126
8031	0.6148608989
8032	0.6148608715
8033	0.6148605869
8034	0.6148605669
8035	0.6148605447
8036	0.6148602073
8037	0.6148601864
8038	0.6148601832
8039	0.6148601787
8040	0.6148601787
8041	0.6148601777
8042	0.6148601739
8043	0.6148601739
8044	0.6148601739
8045	0.6148601445
8046	0.6148600882
8047	0.6148600608
8048	0.6148600256
8049	0.6148600249
8050	0.6148597824
8051	0.6148597013
8052	0.6148596946
8053	0.6148596946
8054	0.6148596852
8055	0.6148596443
8056	0.6148595243
8057	0.6148595243
8058	0.6148595086
8059	0.6148593145
8060	0.6148593136
8061	0.614859309
8062	0.6148592279
8063	0.6148590203
8064	0.614859012
8065	0.614859012
8066	0.6148589997
8067	0.6148589971
8068	0.614858991
8069	0.6148589746
8070	0.6148587006
8071	0.6148586991
8072	0.6148586966
8073	0.6148586937
8074	0.6148586937
8075	0.6148586907
8076	0.6148586833
8077	0.614858674
8078	0.6148586706
8079	0.6148586467
8080	0.6148583034
8081	0.6148583015
8082	0.6148583015
8083	0.6148582999
8084	0.6148581864
8085	0.6148579961
8086	0.6148579919
8087	0.6148578534
8088	0.6148578508
8089	0.6148578317
8090	0.6148577999
8091	0.614857798
8092	0.6148577952
8093	0.6148577937
8094	0.6148577937
8095	0.6148577931
8096	0.614857775
8097	0.6148577289
8098	0.6148577121
8099	0.6148577087
8100	0.6148577044
8101	0.6148577021
8102	0.614857696
8103	0.614857696
8104	0.6148576848
8105	0.6148576845
8106	0.6148576834
8107	0.6148576649
8108	0.6148576443
8109	0.6148576443
8110	0.6148576109
8111	0.614857573
8112	0.6148575663
8113	0.6148575633
8114	0.6148575613
8115	0.6148575597
8116	0.6148575178
8117	0.6148575155
8118	0.6148575074
8119	0.614857415
8120	0.6148574106
8121	0.6148574
8122	0.614857398
8123	0.6148573966
8124	0.6148573863
8125	0.6148573076
8126	0.6148572663
8127	0.6148572245
8128	0.6148571975
8129	0.6148571058
8130	0.614857102
8131	0.614857102
8132	0.614857095
8133	0.6148570747
8134	0.6148570681
8135	0.6148570587
8136	0.6148570587
8137	0.6148570367
8138	0.6148570308
8139	0.6148570288
8140	0.6148569669
8141	0.6148562631
8142	0.6148562598
8143	0.6148561737
8144	0.6148561737
8145	0.6148561718
8146	0.6148561708
8147	0.6148561683
8148	0.6148560572
8149	0.6148560329
8150	0.6148560209
8151	0.6148560071
8152	0.6148560016
8153	0.6148559992
8154	0.6148559968
8155	0.6148559949
8156	0.6148559892
8157	0.6148559867
8158	0.6148559536
8159	0.6148559463
8160	0.6148558489
8161	0.6148558482
8162	0.6148558466
8163	0.6148557764
8164	0.6148557629
8165	0.6148557624
8166	0.6148557612
8167	0.6148557561
8168	0.6148557532
8169	0.6148557507
8170	0.6148557457
8171	0.6148557294
8172	0.614855664
8173	0.6148556563
8174	0.6148554863
8175	0.6148554802
8176	0.6148554802
8177	0.6148554631
8178	0.6148554631
8179	0.6148554526
8180	0.6148554505
8181	0.6148553668
8182	0.6148553361
8183	0.6148553242
8184	0.6148553002
8185	0.6148552788
8186	0.6148552529
8187	0.6148551865
8188	0.6148551282
8189	0.6148551269
8190	0.6148551197
8191	0.614855115
8192	0.6148551038
8193	0.6148550993
8194	0.6148550808
8195	0.6148550798
8196	0.6148550679
8197	0.6148549214
8198	0.6148549113
8199	0.6148548781
8200	0.6148548769
8201	0.6148548764
8202	0.6148548394
8203	0.6148548243
8204	0.6148548243
8205	0.6148548016
8206	0.6148547977
8207	0.6148547961
8208	0.614854787
8209	0.6148546782
8210	0.6148546172
8211	0.6148546051
8212	0.6148544545
8213	0.6148542119
8214	0.614854208
8215	0.6148541943
8216	0.6148541721
8217	0.6148541643
8218	0.6148541581
8219	0.6148541581
8220	0.6148541559
8221	0.6148541549
8222	0.6148541135
8223	0.6148540905
8224	0.6148540869
8225	0.6148540399
8226	0.6148536911
8227	0.6148536676
8228	0.6148536425
8229	0.6148536326
8230	0.6148535867
8231	0.6148535865
8232	0.6148535843
8233	0.6148535795
8234	0.614853508
8235	0.6148535042
8236	0.6148535019
8237	0.6148535019
8238	0.614853479
8239	0.6148534754
8240	0.6148534104
8241	0.6148534061
8242	0.6148533407
8243	0.6148533396
8244	0.6148532077
8245	0.6148531561
8246	0.6148531012
8247	0.6148531009
8248	0.6148530967
8249	0.6148530696
8250	0.6148529927
8251	0.6148528122
8252	0.614852809
8253	0.6148528076
8254	0.6148528052
8255	0.6148527588
8256	0.6148527132
8257	0.6148527013
8258	0.6148526731
8259	0.614852507
8260	0.6148525005
8261	0.6148524511
8262	0.6148524511
8263	0.6148524511
8264	0.61485244
8265	0.6148524325
8266	0.6148524238
8267	0.6148524196
8268	0.6148524
8269	0.614852339
8270	0.6148522159
8271	0.6148520261
8272	0.6148519953
8273	0.6148519846
8274	0.6148519117
8275	0.614851897
8276	0.6148518907
8277	0.6148518881
8278	0.6148518812
8279	0.614851876
8280	0.6148518548
8281	0.6148518471
8282	0.6148518138
8283	0.6148518087
8284	0.6148517501
8285	0.6148517169
8286	0.6148517169
8287	0.6148513539
8288	0.6148513497
8289	0.614851318
8290	0.6148513177
8291	0.6148513098
8292	0.6148513059
8293	0.6148512829
8294	0.6148512761
8295	0.6148512741
8296	0.6148509926
8297	0.6148509737
8298	0.614850971
8299	0.614850963
8300	0.6148509424
8301	0.6148509397
8302	0.6148509012
8303	0.6148508895
8304	0.6148508894
8305	0.6148508656
8306	0.6148508593
8307	0.6148508565
8308	0.6148508563
8309	0.6148508518
8310	0.6148508368
8311	0.6148508221
8312	0.6148508172
8313	0.6148507155
8314	0.6148506913
8315	0.6148506868
8316	0.6148506793
8317	0.6148506704
8318	0.614850662
8319	0.6148506481
8320	0.6148506481
8321	0.6148506409
8322	0.6148506409
8323	0.6148506038
8324	0.6148506029
8325	0.614850578
8326	0.6148504313
8327	0.6148504219
8328	0.6148504049
8329	0.6148503969
8330	0.614850381
8331	0.6148503778
8332	0.6148503772
8333	0.6148503717
8334	0.6148503713
8335	0.614850366
8336	0.6148503508
8337	0.6148503394
8338	0.6148503182
8339	0.6148503131
8340	0.6148503023
8341	0.6148502989
8342	0.6148502958
8343	0.6148502937
8344	0.6148502713
8345	0.614850222
8346	0.6148501696
8347	0.6148501527
8348	0.6148500868
8349	0.6148500759
8350	0.6148500759
8351	0.6148500674
8352	0.614850057
8353	0.6148500344
8354	0.6148500147
8355	0.614849844
8356	0.6148498322
8357	0.6148498314
8358	0.6148498247
8359	0.6148497905
8360	0.6148497695
8361	0.6148497677
8362	0.6148497575
8363	0.614849743
8364	0.6148496805
8365	0.6148496794
8366	0.6148496778
8367	0.6148494215
8368	0.6148494208
8369	0.6148494184
8370	0.6148494111
8371	0.6148494103
8372	0.6148494046
8373	0.6148493838
8374	0.6148493604
8375	0.6148493588
8376	0.6148492844
8377	0.6148492763
8378	0.6148492287
8379	0.6148492162
8380	0.6148491942
8381	0.6148491867
8382	0.6148490164
8383	0.6148490025
8384	0.6148490018
8385	0.6148489958
8386	0.6148479291
8387	0.6148479261
8388	0.6148478951
8389	0.6148478873
8390	0.6148478848
8391	0.6148478704
8392	0.6148477419
8393	0.614847728
8394	0.6148477226
8395	0.6148477144
8396	0.6148476911
8397	0.6148476892
8398	0.6148476645
8399	0.6148476612
8400	0.6148473249
8401	0.614847317
8402	0.6148469403
8403	0.6148468878
8404	0.6148468529
8405	0.6148468496
8406	0.6148468429
8407	0.6148468187
8408	0.6148466924
8409	0.6148466848
8410	0.6148466845
8411	0.6148465853
8412	0.6148465837
8413	0.6148465678
8414	0.6148465378
8415	0.6148465259
8416	0.6148465224
8417	0.614846518
8418	0.6148464911
8419	0.6148464584
8420	0.6148464317
8421	0.6148464052
8422	0.614846394
8423	0.614846394
8424	0.6148463909
8425	0.6148463909
8426	0.6148463747
8427	0.6148463409
8428	0.614846326
8429	0.6148463179
8430	0.6148460497
8431	0.6148460433
8432	0.6148460407
8433	0.6148460368
8434	0.61484603
8435	0.6148460285
8436	0.614846
8437	0.6148459198
8438	0.6148459151
8439	0.6148457673
8440	0.6148457347
8441	0.61484573
8442	0.6148455499
8443	0.6148455382
8444	0.6148455229
8445	0.6148454983
8446	0.6148454917
8447	0.6148454456
8448	0.6148453864
8449	0.6148453844
8450	0.6148453813
8451	0.6148453692
8452	0.6148453626
8453	0.6148453614
8454	0.6148452264
8455	0.61484522
8456	0.6148452119
8457	0.6148452119
8458	0.6148452092
8459	0.6148452085
8460	0.6148452029
8461	0.6148451898
8462	0.6148451867
8463	0.6148451862
8464	0.614845161
8465	0.6148451546
8466	0.6148451121
8467	0.6148450947
8468	0.614845028
8469	0.6148450181
8470	0.61484501
8471	0.6148450098
8472	0.6148449671
8473	0.6148449216
8474	0.61484489
8475	0.6148448404
8476	0.6148448363
8477	0.6148448354
8478	0.6148448345
8479	0.6148448345
8480	0.6148448254
8481	0.614844733
8482	0.6148447324
8483	0.6148446985
8484	0.614844698
8485	0.6148446942
8486	0.6148446599
8487	0.6148446356
8488	0.6148446322
8489	0.6148445624
8490	0.6148445481
8491	0.614844548
8492	0.6148445473
8493	0.614844486
8494	0.6148444681
8495	0.6148444549
8496	0.6148444545
8497	0.6148443942
8498	0.6148443928
8499	0.6148443255
8500	0.6148441702
8501	0.6148441661
8502	0.6148441661
8503	0.6148440779
8504	0.6148440774
8505	0.6148440753
8506	0.6148440043
8507	0.6148440017
8508	0.6148440016
8509	0.6148439992
8510	0.6148439974
8511	0.6148439856
8512	0.6148439844
8513	0.6148439774
8514	0.6148439744
8515	0.6148439702
8516	0.6148437619
8517	0.6148435227
8518	0.6148435224
8519	0.6148435015
8520	0.6148434743
8521	0.6148434712
8522	0.6148434542
8523	0.6148434435
8524	0.6148434415
8525	0.6148434193
8526	0.6148434193
8527	0.6148434173
8528	0.6148434085
8529	0.6148434085
8530	0.6148434072
8531	0.6148434004
8532	0.6148433555
8533	0.6148433428
8534	0.6148433302
8535	0.6148433283
8536	0.6148432897
8537	0.6148432612
8538	0.6148432612
8539	0.6148432587
8540	0.6148432184
8541	0.6148432174
8542	0.6148432059
8543	0.6148432053
8544	0.6148431341
8545	0.6148431308
8546	0.6148430943
8547	0.6148430414
8548	0.6148430303
8549	0.6148430106
8550	0.6148429662
8551	0.6148429589
8552	0.6148429589
8553	0.6148429578
8554	0.6148428638
8555	0.6148428211
8556	0.6148428105
8557	0.6148427494
8558	0.6148425684
8559	0.6148425616
8560	0.6148425257
8561	0.6148423806
8562	0.6148423594
8563	0.6148423139
8564	0.6148421929
8565	0.6148421899
8566	0.6148421411
8567	0.6148421342
8568	0.61484211
8569	0.614841978
8570	0.6148418507
8571	0.6148418398
8572	0.6148418398
8573	0.6148418397
